Step2.tibble_sample_id,Step2.tibble_Hash,Step2.tibble_nReads
lcs422s311,35da274d927368fa554f8c715cadd927,25
kbh922s342,14db124721fd421324bc2d3ed31b6566,24
kbj922s311,062aaf9019bbcd4ef4052661905d9aa6,24
kbj922s341,9e1bc1b4d0bd4565accb59ab4b49b3e6,24
kbw922s341,42cfb6ec7633c7f6769a9a3bc94b6499,24
lcc422s113,7cf4a7d3742f1ba586479a2e199afedd,24
kbj922s311,b0b4c32f225b4282e23a5520402af45b,23
lce422s341,30896fac7f319f006bd39c88c4e0c912,23
lcm422s513,29dbf4fc2956ebaa84cdc3f01fad7e81,23
kbg922s311,8ffe04b2498fef2463ed3f034884d571,22
kbh922s311,3ad628869d6fd9908f962e9556e21229,22
kbt922s311,c3af7a15d923a77d57c9fbbd4452cd01,22
lcc422s512,e3f39437a3113d983dbd022466958e9c,22
lcm422s513,d19445d1a5640a24e089daa25fd247ec,22
lcm422s511,a95264602f90562dd459fea877c7be68,21
kbh422s113,cc99a32e244314d501450512f84cf4d5,19
kbw922s321,9a118b448b15bd1aca2d44dae59d9f56,19
kbj922s342,385ee39b05b952ff93101bd7ac005a7c,18
kbh422s521,75edc7773710217569ceaec1b5db9dbc,17
lce422s321,5e7594f9d02581ad5e099961c4d204f5,17
kbw922pms112,dff7c8fbdd377bb2763ada93cda6f178,16
kbw922pms112,a172117e7d10d9de37b0b041bc670a5d,16
lcs422s111,037185fc47e42360b2e87d0912630227,16
lcs422s541,1108862c287c4b6a16a6eb228323ce12,16
kbw922s322,45b554b5a086aa4e959a59b203cbff68,15
lcs422s313,eeb717dc343d863ba7f381e9627a147d,15
kbg922s311,cf51a56c1ffb5834a52dc2805da2eaad,14
lce422s521,4c19c7d225f194c6eb9506b8826a94ed,14
lcs422s113,c4630d2405c999ac587bf91e7b5baee2,14
kbb922pmbs121,bc06b7c3c5675cd1d776ebd816a38984,13
kbj922s312,3fb5438180f6ab2b721ed876a40c48e3,13
kbj922s341,b62c336d54edb7dcbb692e0fa6e01e7d,13
kbt422s1NC,788af063637fc50122b0a86e479c9bb1,13
lcc422s141,a2e54c2342eba055727155bef5fcf4da,13
lcm422s341,4e41fa20f01744719503e83a1126dd7c,13
kbh422s341,e3fec7e93e5c52d5086ec962c268fe72,12
kbj422s131,c68dcd357fba95939bbce55ee4f36230,12
kbw922s312,aa646217a7237f139ef8feb2c57debd2,12
kbj922s332,2dbf9b424fccb2743b5ad023d3376ce0,10
lcs422s341,b6756356920d51f5a0addc7c55951f18,10
kbh422s521,230d4da98cf0d682f41f512f2085ad92,9
lcs422s312,09c02bc82850be1c2f873bd6da239a4b,9
kbg922s311,b7b8fcfd14f2fcd1692352e46454ac1f,8
lcc422s131,3c214561dfa7aa0d6845cbe6ee253d18,8
lcs422s111,93fdf7941b403e24c3592d3a551c3c9a,8
kbh422s511,71f033a144cab511a49b1b0baff42012,7
kbj422s531,f6015d2a27afe6d373e8100c5dcc72fa,4
lce422s141,f6015d2a27afe6d373e8100c5dcc72fa,3
kbt422s1NC,a809a71504b3914b8f3185380b969318,7
lcc422s141,4e90c0533aaaa7cdf79c415393cd0131,7
lcs422s111,ac8d7bd52516d2915c6bdf77060b10e9,7
kbh422s531,45d488d417c8157a4618fa0752de7cb8,6
kbw422s131,c0a8c76165818d049b4960d764fb8f90,6
kbj922s312,6b9f6cb01208eba0d8999c5e2300d372,5
kbt422s131,934613b5115db8a7007f562a4d3cc91a,5
lcm422s321,e96164cc53d5951b2a7eee111c73a00e,5
kbj922s332,c97c097b00977a2d836ee932fb5bf2c8,4
lcm422s141,33cd9e42b440284f0403c88a78e09a91,4
lcs422s341,f04a1f13f0bb787087e0436c0327b338,4
kbw422s511,583d3b7a0160f2dc5d541a049641c1fb,3
kbw922pms112,d47f031922ee4f8cd40a0ffc6e87f605,3
lcc422s511,8e250cd0b56c6c1aebc313f1b720da7b,3
kbj422s513,93d0dc4e6f8abc5064c6cec833f6a58d,2
kbw922s332,4fb3e881a785c695cd4303337aa13311,2
